OBJECTID,KC_FAC_FID,KCPARKFID,SITENAME,SITETYPE,OWNER,OWNERTYPE,MANAGER,MANAGETYPE,MAINTD_BY,MAINTTYPE,SHAPE_Length,SHAPE_Area
1207,5040,5242304,SE 63rd Greenbelt North,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,5197.2053650529,295573.217258006
1208,2358,5223202,Mary Olson Farm,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,13176.7780875959,2929364.7319027
1209,7212,3230203,Arroyos Natural Area,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,5059.43367515508,328285.552572194
1210,7232,3241403,Fauntleroy Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,264.103732368848,2973.24995708197
1211,5024,5241402,Horizon Heights Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,4828.13553397679,220367.421717468
1212,5032,5242210,Little Field,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,235.109046496654,3226.18882502269
1213,7220,4252805,3001 E Madison,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,572.489844605972,14379.9363847673
1214,7065,4241603,York Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,454.369264958734,11032.5510935905
1215,2768,5212102,Porter Levee Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,15420.3778689387,2271462.74762014
1216,6963,4263001,Mineral Springs Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2169.38064730845,173127.305490827
1217,5074,8243003,Railroad Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1373.00032598006,41579.9334931904
1218,5089,5260710,Triangle Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,114.852273572339,519.390234810895
1219,7047,4240511,City Hall Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,850.397671569955,41161.8125385311
1220,7841,4231606,Highline SeaTac Botanical Garden,Park Site,City of SeaTac,City,City of SeaTac,City,City of SeaTac,City,2625.93839091431,392567.612276304
1221,5383,7242616,Kinsey Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,371.800478618829,8880.81830675341
1222,8215,6243304,Cornick Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,331.387932680881,6416.72723212079
1223,7040,4240407,Spruce Street Mini Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,755.891173513595,31991.67084748
1224,7295,4222408,Kaibara Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1151.45246293529,25210.1907185101
1225,5093,4241204,North Mercerdale Hillside,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,2162.51281022315,222757.393568792
1226,2785,12241501,Alpine Lakes Wilderness,Park Site,US Forest Service,Federal,US Forest Service,Federal,US Forest Service,Federal,968754.807355623,6402173359.73764
1227,2967,5231706,Cedar River Trail Site - Renton,Trail Site Regional,City of Renton,City,City of Renton,City,City of Renton,City,30978.7924394575,1602081.8517346
1228,15320,5261604,Tolt Pipeline Trail East Norway Hill Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,Other Utility District,Other Government,3104.92065871216,102935.027582282
1229,4856,6263201,PSE Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,521.46173806655,12157.9580318999
1230,2418,3252402,Queen Anne Bowl Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2616.77610012309,230552.688595464
1231,7023,4252906,Summit Slope Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,400.132474692658,9605.34237228285
1232,15360,5261704,Pipers Crest Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2182.61609513756,256007.359999613
1233,5309,4220902,Steven J. Underwood Memorial Park,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,5157.70355252432,899696.500406261
1234,2467,4220601,Nature Trails Park,Park Site,City of Normandy Park,City,City of Normandy Park,City,City of Normandy Park,City,4208.55834621475,818312.097510864
1235,5023,5242216,Forestpark Mini Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,490.209033967292,16341.7795953972
1236,2960,5262203,West Sammamish Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,54087.3473680911,3996282.26245166
1237,2976,4211905,BPA Trail Site,Trail Site Regional,Other Utility District,Other Government,City of Federal Way,City,City of Federal Way,City,20424.5750033476,2177243.37571721
1238,7305,4222202,Linda Heights Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,3508.78133989974,176124.128434972
1239,7831,4243002,Terminal 115 Viewpoint,Park Site,Port of Seattle,Other Government,Port of Seattle,Other Government,Port of Seattle,Other Government,380.060944574953,3459.61926518654
1240,7055,4240911,Bradner Gardens Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1059.00648585546,68040.6610048467
1241,8109,4212603,Waffle Park,Park Site,City of Algona,City,City of Algona,City,City of Algona,City,893.819404856872,25865.1990282569
1242,2484,3231201,Salmon Creek Ravine,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,14713.9699351684,4041957.57152131
1243,2574,4222403,Uplands Playfield,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,2577.50729708556,120623.014125501
1244,7053,3241102,Hiawatha Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2904.31129847745,526365.413932667
1245,2257,4261201,Squires Landing,Park Site,City of Kenmore,City,City of Kenmore,City,City of Kenmore,City,7525.697849734,1779030.12939593
1246,5310,4222102,Parkside Wetlands,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,6869.16650066588,470936.325651
1247,7187,3241507,Charles Richey Sr Viewpoint,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,6066.17253590652,429635.605294202
1248,2293,4242003,Cleveland Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1932.32196933137,165975.13745066
1249,2274,4260703,Darnell Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,829.966496886759,36639.2957030125
1250,7095,4250904,Ravenna Park Triangle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,232.489070804354,2633.65984220051
1251,5034,5242103,Newport Hills Mini Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,573.671041058488,20768.3367403632
1252,2676,6242801,Rainier Greenway,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,12823.3774592901,557460.542795409
1253,7012,4252702,Lakeview Park - Seattle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3024.72828262063,193294.713358505
1254,2459,2232501,Agren Park,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,4633.62291181933,1318320.16408351
1255,6948,4252902,Bellevue Place,Park Site,Washington State DOT,State,City of Seattle,City,City of Seattle,City,1827.06576231429,54034.2525334376
1256,2660,6223601,Ravensdale Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,7548.39388762712,1849893.71567592
1257,6889,5231606,Heather Downs Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,1867.64683418745,190559.392746076
1258,2609,5252901,Hidden Valley Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,5092.69843682767,747226.620688614
1259,2466,3241001,Alki Beach Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,23775.1214960265,5920213.10212192
1260,2543,4222402,Willis Street Greenbelt,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1998.06008177502,163035.190789139
1261,7156,4253404,Madrona Ravine,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,961.757829707507,25235.2940105083
1262,5299,2233602,Island Center Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,28226.3736353273,16267247.1946866
1263,7967,5251105,Redmond Central Connector,Trail Site Regional,City of Redmond,City,City of Redmond,City,City of Redmond,City,41532.6132459846,1860182.80666138
1264,2951,5221002,Soos Creek To Lake Youngs Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2468.15900485223,20892.8674601715
1265,5293,7210301,Landsburg Kanaskat Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,13864.2975575725,934658.427826138
1266,2961,6262101,Redmond Watershed Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1288.60856804737,24501.1682410647
1267,7307,3210601,Northilla Beach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,5506.9043951496,364232.738136654
1268,2766,6230402,Squak Mountain State Park - County,Park Site,Other King County,County,Washington State Parks,State,Washington State Parks,State,6581.03717817596,2158221.58694971
1269,7271,6250601,Sunset Gardens Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1036.57768985117,42679.3268301604
1270,7582,4241904,Terminal 107 Park,Park Site,Port of Seattle,Other Government,Port of Seattle,Other Government,Port of Seattle,Other Government,5635.18685590546,630704.564716255
1271,2677,6242602,Tradition Plateau NRCA,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,33070.0178560152,18643654.0263841
1272,5073,8230908,Si View Neighborhood Park,Park Site,City of North Bend,City,City of North Bend,City,City of North Bend,City,13789.7008607033,607294.960192179
1273,3143,8231401,Tanner Landing Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,8820.87206009463,1777367.11836449
1274,7045,4240509,Hing Hay Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,480.033758271026,14401.9932914212
1275,7864,6240402,Big Rock Park - Sammamish,Park Site,City of Sammamish,City,City of Sammamish,City,City of Sammamish,City,3387.76329159524,695102.343438224
1276,7130,4251908,Wolf Creek Ravine Natural Area,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1818.8823877206,65242.2931193953
1277,6979,3252403,Soundview Terrace,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,765.654958896604,13215.8138559743
1278,5076,8243203,Riverview Park - Snoqualmie,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1568.68371614235,97616.6698770215
1279,2535,4222201,Old Fishing Hole Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1943.09759593091,184764.289003457
1280,2536,4222101,Parkside Park,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,2065.5094183161,173907.202703096
1281,15359,3220802,Portage Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,525.511871487952,16060.0172053717
1282,2408,3262501,Carkeek Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,33207.7283033158,7832838.5467417
1283,2349,5230502,Gene Coulon Memorial Beach Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,12349.9085466087,2284427.6631771
1284,7281,5222901,Tudor Square Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,5680.27545940581,490435.785341302
1285,3044,6203501,Boise Creek Park,Park Site,Other School District,School District,City of Enumclaw,City,City of Enumclaw,City,4252.72328831069,888309.503308996
1286,2702,5262601,Sixty Acres Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,11639.1950136867,3960549.16956596
1287,6955,4253202,Freeway Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,5400.48802345488,224455.87609131
1288,8139,5250705,Settlers Landing,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,839.956222494151,20509.660421864
1289,7214,4243206,South Park Meadow,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,834.340418085651,43507.7463206131
1290,2817,5262901,Heronfield Wetlands,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,8154.74921077141,1268492.29776645
1291,2577,5252201,Goldsmith Neighborhood Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,3281.20046846859,332094.187133738
1292,2340,5230501,Kennydale Lions Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,2615.40806257132,243997.725723517
1293,4857,4212901,Hylebos Wetlands,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,11272.7812940173,2065025.77362619
1294,2483,3231202,Shorewood Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1846.69587402169,143324.236486822
1295,2618,5242302,Lakemont Highlands Park and Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,10875.8281507771,1148420.28086709
1296,6930,4262101,Little Brook Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,861.071068842318,37635.1276119096
1297,2491,4232001,Moshier Memorial Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,4333.26889130183,616621.918175995
1298,7155,4252707,Harrison Ridge Greenbelt,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,4152.58896269706,171046.707010154
